species,n_collections
Crassula ammophila,2
Crassula badspoortensis,2
Crassula brachystachya,2
Crassula crenulata,2
Crassula depressa,2
Crassula latibracteata,2
Crassula obovata,2
Crassula simulans,2
Crinum lineare,2
Crotalaria meyeriana,2
Cryptocarya liebertiana,2
Cucumis meeusei,2
Cullen biflora,2
Curio sulcicalyx,2
Cyathula uncinulata,2
Cyclopia aurea,2
Cyclopia montana,2
Cynanchum gerrardii,2
Cyperus albostriatus,2
Cyperus entrerianus,2
Cyperus sphaerocephalus,2
Cyphostemma cirrhosum,2
Cyphostemma quinatum,2
Cyrtanthus smithiae,2
Cyrtanthus spiralis,2
Dactyloctenium giganteum,2
Dasispermum perennans,2
Daubenya alba,2
Daubenya marginata,2
Deilanthe thudichumii,2
Delosperma aereum,2
Delosperma brevipetalum,2
Delosperma frutescens,2
Delosperma gratiae,2
Delosperma inaequale,2
Delosperma laxipetalum,2
Delosperma macrostigma,2
Delosperma parviflorum,2
Delosperma rogersii,2
Delosperma subclavatum,2
Delosperma uniflorum,2
Dialium schlechteri,2
Diascia appendiculata,2
Diascia ellaphieae,2
Dicrocaulon spissum,2
Dierama atrum,2
Dioscorea cotinifolia,2
Diospyros pallens,2
Diplosoma luckhoffii,2
Disa sabulosa,2
Dischisma arenarium,2
Dischisma crassum,2
Disperis bodkinii,2
Disperis disaeformis,2
Disperis wealei,2
Dissotis princeps,2
Dolichandra unguis-cati,2
Dolichos angustissimus,2
Drimia calcarata,2
Drimia sclerophylla,2
Droguetia iners,2
Drosanthemum cereale,2
Drosanthemum croceum,2
Drosanthemum duplessiae,2
Drosanthemum leipoldtii,2
Drosanthemum leptum,2
Drosanthemum lignosum,2
Drosanthemum subclausum,2
Dysphania carinata,2
Dysphania pumilio,2
Ebracteola montis-moltkei,2
Echium simplex,2
Elegia atratiflora,2
Emilia ambifaria,2
Encephalartos altensteinii,2
Encephalartos lebomboensis,2
Eragrostis crassinervis,2
Eragrostis heteromera,2
Eragrostis homomalla,2
Eragrostis rotifer,2
Erica amalophylla,2
Erica chiroptera,2
Erica drakensbergensis,2
Erica keeromsbergensis,2
Erica latiflora,2
Erica miniscula,2
Erica monantha,2
Erica nidularia,2
Erica orientalis,2
Erica pilulifera,2
Erica pumila,2
Erica rupicola,2
Erica schelpeorum,2
Erica tarantulae,2
Erica truncata,2
Erica umbratica,2
Eriobotrya japonica,2
Eriocephalus ambiguus,2
Eriospermum algiferum,2
Eriospermum dissitiflorum,2
Eriospermum dyeri,2
Eriospermum minutipustulatum,2
Eriospermum papilliferum,2
Eriospermum porphyrium,2
Eriospermum pumilum,2
Eriospermum sabulosum,2
Erythrina zeyheri,2
Eschscholzia californica,2
Esterhuysenia grahambeckii,2
Eucalyptus cinerea,2
Eucalyptus grandis,2
Eucalyptus guilfoylei,2
Eucalyptus microcorys,2
Eucalyptus platypus,2
Eucalyptus polyanthemos,2
Eulalia villosa,2
Eulophia ovalis,2
Eulophia speciosa,2
Euphorbia bruynsii,2
Euphorbia gariepina,2
Euphorbia gummifera,2
Euphorbia herrei,2
Euphorbia phylloclada,2
Euphorbia schoenlandii,2
Euphorbia tridentata,2
Euphorbia wilmaniae,2
Euryops cuneatus,2
Euryops floribundus,2
Euryops latifolius,2
Faidherbia albida,2
Ficinia pusilla,2
Fimbristylis complanata,2
Fingerhuthia sesleriiformis,2
Forsskaolea hereroensis,2
Frankenia fruticosa,2
Freesia marginata,2
Freesia praecox,2
Galenia subcarnosa,2
Gazania caespitosa,2
Geissorhiza platystigma,2
Geranium caffrum,2
Gerbera tomentosa,2
Gethyllis fimbriatula,2
Gethyllis latifolia,2
Gethyllis pectinata,2
Gibbaeum pilosulum,2
Gisekia pharnacioides,2
Gladiolus dolichosiphon,2
Gladiolus hollandii,2
Gladiolus vigilans,2
Gladiolus virgatus,2
Gnidia flanaganii,2
Gnidia hirsuta,2
Gnidia leipoldtii,2
Gnidia parvula,2
Gnidia racemosa,2
Gorteria corymbosa,2
Grammitis poeppigiana,2
Grewia flava,2
Greyia flanaganii,2
Haemanthus montanus,2
Hakea victoria,2
Hammeria gracilis,2
Haworthia bruynsii,2
Hebenstretia dura,2
Hebenstretia neglecta,2
Helichrysum dasycephalum,2
Helichrysum fourcadei,2
Helichrysum jubilatum,2
Helichrysum leptorhizum,2
Helichrysum miconiifolium,2
Helichrysum mundtii,2
Helichrysum trilineatum,2
Helictotrichon barbatum,2
Heliophila cornellsbergia,2
Hemimeris dielsiana,2
Hereroa carinans,2
Hereroa granulata,2
Hereroa joubertii,2
Hereroa odorata,2
Hereroa willowmorensis,2
Hermannia helianthemum,2
Hermannia tomentosa,2
Herniaria erckertii,2
Hesperantha minima,2
Hesperantha rupicola,2
Hirpicium gorterioides,2
Huernia bayeri,2
Huernia piersii,2
Huernia thuretii,2
Hymenolepis indivisa,2
Hyparrhenia filipendula,2
Ifloga candida,2
Indigastrum niveum,2
Indigofera adenoides,2
Indigofera angustata,2
Indigofera auricoma,2
Indigofera eriocarpa,2
Indigofera foliosa,2
Indigofera intermedia,2
Indigofera platypoda,2
Indigofera reducta,2
Indigofera sordida,2
Indigofera tenuissima,2
Ismelia carinata,2
Isoetes eludens,2
Isoglossa origanoides,2
Isolepis angelica,2
Ixia alata,2
Ixia atrandra,2
Ixia dolichosiphon,2
Ixia reclinata,2
Ixia rigida,2
Ixia rivulicola,2
Ixia splendida,2
Jacobaea erucifolia,2
Jacobsenia hallii,2
Jamesbrittenia aridicola,2
Jamesbrittenia glutinosa,2
Jamesbrittenia merxmuelleri,2
Jamesbrittenia pinnatifida,2
Jasminum humile,2
Jasminum multipartitum,2
Jatropha orangeana,2
Justicia campylostemon,2
Kewa arenicola,2
Kickxia spuria,2
Kleinia repens,2
Kniphofia citrina,2
Kohautia cynanchica,2
Lachenalia haarlemensis,2
Lachenalia multifolia,2
Lachenalia nardousbergensis,2
Lachenalia paucifolia,2
Lachenalia pygmaea,2
Lachenalia summerfieldii,2
Lachnaea pusilla,2
Lachnaea rupestris,2
Lagenaria sphaerica,2
Lampranthus algoensis,2
Lampranthus arbuthnotiae,2
Lampranthus brevistaminus,2
Lampranthus coralliflora,2
Lampranthus edwardsiae,2
Lampranthus emarginatoides,2
Lampranthus hollandii,2
Lampranthus persistens,2
Lampranthus procumbens,2
Lampranthus recurvus,2
Lampranthus serpens,2
Lampranthus subtruncatus,2
Lapeirousia kamiesmontana,2
Lathyrus aphaca,2
Lebeckia cytisoides,2
Lebeckia macowanii,2
Ledebouria venteri,2
Lepidium bonariense,2
Leptophloeum australe,2
Lessertia depressa,2
Lessertia pappeana,2
Leucadendron grandiflorum,2
Leucadendron spirale,2
Leucospermum penicillatum,2
Leucospermum saxosum,2
Limeum obovatum,2
Limeum subnudum,2
Linconia ericoides,2
Linum thesioides,2
Lithops karasmontana,2
Lithops meyeri,2
Lithops villetii,2
Lithospermum scabrum,2
Lobelia laxa,2
Lobelia nugax,2
Lobostemon belliformis,2
Lophiocarpus polystachyus,2
Lotononis dahlgrenii,2
Lotononis monophylla,2
Lotononis nutans,2
Lotononis plicata,2
Lotononis strigillosa,2
Lotononis venosa,2
Lupinus consentinii,2
Lupinus cosentinii,2
Machairophyllum brevifolium,2
Macledium relhanioides,2
Malephora herrei,2
Manulea bellidifolia,2
Manulea derustiana,2
Manulea karrooica,2
Manulea montana,2
Manulea multispicata,2
Manulea ovatifolia,2
Manulea psilostoma,2
Manulea ramulosa,2
Manulea virgata,2
Marasmodes defoliata,2
Marsilea schelpeana,2
Melaleuca bracteata,2
Melaleuca quinquenervia,2
Melolobium calycinum,2
Melolobium obcordatum,2
Mercurialis annua,2
Merxmuellera macowanii,2
Mesembryanthemum amabile,2
Mesembryanthemum frithii,2
Mesembryanthemum gariusanum,2
Mesembryanthemum schlichtianum,2
Mesembryanthemum tomentosum,2
Mestoklema albanicum,2
Metalasia confusa,2
Microcodon hispidulus,2
Microcodon sparsiflorus,2
Microdon capitatus,2
Microdon linearis,2
Mikaniopsis cissampelina,2
Modiola caroliniana,2
Monopsis scabra,2
Monsonia glauca,2
Moraea hainebachiana,2
Moraea marginata,2
Moraea pearsonii,2
Moraea reticulata,2
Moraea simplex,2
Moraea striata,2
Muraltia angulhana,2
Muraltia aspalathoides,2
Muraltia commutata,2
Muraltia elsieae,2
Muraltia langebergensis,2
Muraltia occidentalis,2
Muraltia pageae,2
Muraltia stokoei,2
Namaquanthus vanheerdei,2
Nananthus vittatus,2
Nemesia chrysolopha,2
Nemesia grandiflora,2
Nemesia parviflora,2
Nemesia williamsonii,2
Nerine gaberonensis,2
Nicandra physalodes,2
Ochna holstii,2
Oedera laevis,2
Oedera nordenstamii,2
Oedera silicicola,2
Oenothera parviflora,2
Oenothera villosa,2
Oresbia heterocarpa,2
Ornithogalum corticatum,2
Ornithogalum sardienii,2
Ornithopus pinnatus,2
Oscularia compressa,2
Oscularia excedens,2
Oscularia guthriae,2
Oscularia guthrieae,2
Osteospermum ecklonis,2
Osteospermum potbergense,2
Otholobium luceus,2
Othonna armiana,2
Othonna divaricata,2
Othonna frutescens,2
Othonna lineariifolia,2
Othonna pluridentata,2
Oxalis argyrophylla,2
Oxalis bifurca,2
Oxalis densa,2
Oxalis fibrosa,2
Oxalis haedulipes,2
Oxalis hirsuta,2
Oxalis obliquifolia,2
Oxalis palmifrons,2
Oxalis semiloba,2
Oxalis tenuis,2
Oxylaena acicularis,2
Pachycarpus coronarius,2
Pachycarpus grandiflorus,2
Panicum lanipes,2
Papaver hybridum,2
Parapodium crispum,2
Paronychia brasiliana,2
Pauridia longituba,2
Pectinaria maughanii,2
Pectinaria namaquensis,2
Pelargonium brevipetalum,2
Pelargonium campestre,2
Pelargonium caroli-henrici,2
Pelargonium crassicaule,2
Pelargonium dichondrifolium,2
Pelargonium flavidum,2
Pelargonium luridum,2
Pelargonium nummulifolium,2
Pelargonium pseudofumarioides,2
Pelargonium ranunculophyllum,2
Pelargonium saxatile,2
Pelargonium schizopetalum,2
Peliostomum origanoides,2
Pennisetum unisetum,2
Pentameris tysonii,2
Pentzia tortuosa,2
Persicaria hydropiper,2
Persicaria undulata,2
Phylica brachycephala,2
Phylica lasiantha,2
Phyllanthus heterophyllus,2
Phyllopodium diffusum,2
Phyllopodium lupuliforme,2
Phylohydrax carnosa,2
Phymaspermum acerosum,2
Phymaspermum erubescens,2
Piaranthus parvulus,2
Pinus canariensis,2
Pinus halepensis,2
Pittosporum crassifolium,2
Plectranthus laxiflorus,2
Plinia cauliflora,2
Podocarpus henkelii,2
Polhillia waltersii,2
Polycarena comptonii,2
Polycarena gracilis,2
Polygala gracilenta,2
Polygala hottentotta,2
Polygala illepida,2
Polygala parkeri,2
Polygala transvaalensis,2
Polygonum arenarium,2
Potamogeton schweinfurthii,2
Prismatocarpus lycioides,2
Psammotropha diffusa,2
Psammotropha spicata,2
Pseudoprospero firmifolium,2
Pseudoselago burmannii,2
Pseudoselago prostrata,2
Pteridium capense,2
Pteronia elata,2
Pteronia leucoclada,2
Pteronia leucoloma,2
Pteronia pillansii,2
Pterygodium cleistogamum,2
Puccinellia acroxantha,2
Punica granatum,2
Pyrenacantha grandiflora,2
Pyrus communis,2
Quaqua bayeriana,2
Quaqua dependens,2
Quaqua parviflora,2
Restio alticola,2
Restio clandestinus,2
Restio nudiflorus,2
Restio vallis-simius,2
Rhinephyllum macradenium,2
Rhoicissus revoilii,2
Rhynchosia argentea,2
Rochelia disperma,2
Roella latiloba,2
Roella recurvata,2
Roella uncinata,2
Roepera incrustata,2
Roepera microphylla,2
Romulea barkerae,2
Romulea elliptica,2
Romulea malaniae,2
Romulea singularis,2
Romulea tubulosa,2
Roodebergia kitamurana,2
Ruschia ampliata,2
Ruschia centrocapsula,2
Ruschia dichotoma,2
Ruschia framesii,2
Ruschia lokenbergensis,2
Ruschia milleflora,2
Ruschia muiriana,2
Ruschia solitaria,2
Ruschia succulenta,2
Ruschia turneriana,2
Ruta graveolens,2
Salsola aellenii,2
Salsola angolensis,2
Salsola decussata,2
Salsola kalaharica,2
Satyrium foliosum,2
Schistostephium crataegifolium,2
Schistostephium hippiifolium,2
Schlechteranthus steenbokensis,2
Schoenoplectiella praelongata,2
Schoenoxiphium rufum,2
Schwantesia herrei,2
Searsia ciliata,2
Searsia dregeana,2
Searsia leptodictya,2
Sebaea fourcadei,2
Sebaea laxa,2
Sebaea macrophylla,2
Sebaea pentandra,2
Secamone filiformis,2
Secamone gerrardii,2
Selaginella caffrorum,2
Selaginella kraussiana,2
Selago albomontana,2
Selago hispida,2
Selago marlothii,2
Selago oppositifolia,2
Selago parvibractea,2
Selago singularis,2
Selago spinea,2
Senecio acutifolius,2
Senecio albanensis,2
Senecio canaliculatus,2
Senecio crispus,2
Senecio gramineus,2
Senecio leucoglossus,2
Senecio matricariifolius,2
Senecio mimetes,2
Senecio odontopterus,2
Senecio oxyriifolius,2
Senecio pinguifolius,2
Senecio pseudo-longifolius,2
Senecio retortus,2
Senecio sisymbriifolius,2
Senecio speciosissimus,2
Senecio subumbellatus,2
Senecio sulcicalyx,2
Senecio umbricola,2
Senecio vitalis,2
Serruria diffusa,2
Serruria plumosa,2
Serruria scariosa,2
Serruria stilbe,2
Serruria vestita,2
Setaria lindenbergiana,2
Sida ovata,2
Silene aethiopica,2
Silene dewinteri,2
Silene rigens,2
Sonchus asper in,2
Spergularia hanoverensis,2
Sporobolus albicans,2
Stachys arvensis,2
Stachys burchelliana,2
Stachys humifusa,2
Stapelia engleriana,2
Stapeliopsis khamiesbergensis,2
Stobaea atractyloides,2
Stomatium acutifolium,2
Stomatium latifolium,2
Stomatium loganii,2
Stomatium peersii,2
Stomatium suricatinum,2
Strumaria massoniella,2
Struthiola cicatricosa,2
Struthiola pondoensis,2
Stylosanthes fruticosa,2
Suaeda caespitosa,2
Suessenguthiella scleranthoides,2
Sutera macrosiphon,2
Syzygium cordatum,2
Syzygium guineense,2
Teedia pubescens,2
Tephrosia polystachya,2
Tetraena cylindrifolia,2
Tetragonia sphaerocarpa,2
Thamnea gracilis,2
Thereianthus montanus,2
Thesium annulatum,2
Thesium diversifolium,2
Thesium foveolatum,2
Thesium fructicosum,2
Thesium glomeratum,2
Thesium helichrysoides,2
Thesium hirsutum,2
Thesium horridum,2
Thesium hystrix,2
Thesium impeditum,2
Thesium karooicum,2
Thesium marlothii,2
Thesium microcephalum,2
Thesium pallidum,2
Thesium umbelliferum,2
Tinnea barbata,2
Titanopsis hugo-schlechteri,2
Trachyandra kamiesbergensis,2
Trachyandra laxa,2
Trachyandra montana,2
Tragia capensis,2
Trianthema parvifolia,2
Tribulus pentandrus,2
Trichodiadema aureum,2
Trichodiadema bulbosum,2
Trichodiadema fourcadei,2
Trichodiadema gracile,2
Trichodiadema obliquum,2
Trichodiadema peersii,2
Trichogyne candida,2
Tridentea peculiaris,2
Trifolium suffocatum,2
Tripteris amplexicaulis,2
Tripteris calcicola,2
Triraphis ramosissima,2
Triticum aestivum,2
Tritoniopsis latifolia,2
Trochomeria debilis,2
Tromotriche revoluta,2
Tromotriche umdausensis,2
Tulbaghia cernua,2
Tylecodon atropurpureus,2
Tylecodon decipiens,2
Tylecodon ellaphieae,2
Tylecodon nigricaulis,2
Tylecodon nolteei,2
Tylecodon rubrovenosus,2
Tylecodon similis,2
Tylecodon singularis,2
Tylecodon viridiflorus,2
Tylophora umbellata,2
Urochloa panicoides,2
Ursinia alpina,2
Ursinia filicaulis,2
Ursinia saxatilis,2
Urtica dioica,2
Vachellia xanthophloea,2
Valerianella eriocarpa,2
Vellereophyton vellereum,2
Verbena officinalis,2
Verbesina encelioides,2
Vernonia noveboracensis,2
Veronica serpyllifolia,2
Vicia tetrasperma,2
Vigna antunesii,2
Viola arvensis,2
Viscum obovatum,2
Wahlenbergia denticulata,2
Wahlenbergia filipes,2
Wahlenbergia floribunda,2
Wahlenbergia krebsii,2
Wahlenbergia riversdalensis,2
Wahlenbergia tumida,2
Watsonia longifolia,2
Wellstedia dinteri,2
Willdenowia affinis,2
Wurmbea capensis,2
Wurmbea minima,2
Wurmbea robusta,2
Xerocladia viridiramis,2
Xiphotheca cordifolia,2
Xysmalobium pearsonii,2
Zaluzianskya kareebergensis,2
Zaluzianskya maritima,2
Zaluzianskya pilosissima,2
Zaluzianskya regalis,2
Zaluzianskya sanorum,2
Zannichellia palustris,2
Abelmoschus esculentus,1
Abrodictyum rigidum,1
Abutilon dinteri,1
Abutilon grantii,1
Acacia acinacea,1
Acacia binervata,1
Acacia crassiuscula,1
Acacia fimbriata,1
Acacia schinoides,1
Acacia stricta,1
Acacia ulicifolia,1
Acacia undulifolia,1
Acalypha indica,1
Acanthopsis dispermoides,1
Acanthopsis dregeana,1
Acanthopsis tuba,1
Acanthosicyos horridus,1
Acanthospermum australe,1
Acer buergerianum,1
Acer negundo,1
Acmadenia burchellii,1
Acokanthera oblongifolia,1
Acrodon leptophyllus,1
Adelanthus lindenbergianus,1
Adenandra lasiantha,1
Adenia glauca,1
Adenogramma littoralis,1
Adenogramma physocalyx,1
Adiantum poiretii,1
Afroligusticum thodei,1
Agathosma concava,1
Agathosma florulenta,1
Agathosma serphyllacea,1
Agelanthus natalitius,1
Agrimonia procera,1
Agrostis eriantha,1
Albizia tanganyicensis,1
Albuca abyssinica,1
Albuca albucoides,1
Albuca batteniana,1
Albuca collina,1
Albuca corymbosa,1
Albuca darlingana,1
Albuca fastigiata,1
Albuca goswinii,1
Albuca longifolia,1
Albuca nelsonii,1
Albuca papyracea,1
Albuca riebeekkasteelberganula,1
Albuca scabrocostata,1
Albuca schoenlandii,1
Albuca shawii,1
Albuca somersetianum,1
Albuca toxicaria,1
Albuca virens,1
Albuca vittata,1
Allamanda blanchetii,1
Allium triquetrum,1
Allophylus africanus,1
Alloteropsis semialata,1
Alnus cordata,1
Alnus incana,1
Aloe angelica,1
Aloe aristata,1
Aloe castanea,1
Aloe chlorantha,1
Aloe pluridens,1
Aloe tenuior,1
Aloe vossii,1
Alternanthera sessilis,1
Amaranthus schinzianus,1
Ambrosia artemisiifolia,1
Ambrosia psilostachya,1
Ampelocissus africana,1
Amphibolia hutchinsonii,1
Amsinckia lycopsoides,1
Anacampseros hillii,1
Anacampseros marlothii,1
Anacampseros scopata,1
Anderbergia epaleata,1
Androcymbium austrocapense,1
Androcymbium burkei,1
Androcymbium huntleyi,1
Androcymbium longipes,1
Androcymbium poeltianum,1
Androcymbium undulatum,1
Androsace occidentalis,1
Anemia vestita,1
Anemone brevistylis,1
Anigozanthos pulcherrimus,1
Anila amoena,1
Anisodontea pseudocapensis,1
Annesorhiza asparagoides,1
Annesorhiza filicaulis,1
Annesorhiza triternata,1
Anthemis cotula,1
Anticharis inflata,1
Antimima brevicollis,1
Antimima compressa,1
Antimima condensa,1
Antimima defecta,1
Antimima dolomitica,1
Antimima elevata,1
Antimima exsurgens,1
Antimima karroidea,1
Antimima koekenaapensis,1
Antimima nordenstamii,1
Antimima oviformis,1
Antimima schlechteri,1
Antimima vanzylii,1
Apodolirion macowanii,1
Aponogeton natalensis,1
Aptosimum lugardiae,1
Arctotis argentea,1
Arctotis bolusii,1
Arctotis gowerae,1
Arctotis hispidula,1
Arctotis rotundifolia,1
Arctotis schlechteri,1
Argemone subfusiformis,1
Argyroderma ringens,1
Argyrolobium angustissimum,1
Argyrolobium lotoides,1
Argyrolobium splendens,1
Aristea rigidifolia,1
Aristida barbicollis,1
Aristida parvula,1
Asclepias adscendens,1
Asclepias albens,1
Aspalathus argentea,1
Aspalathus complicata,1
Aspalathus laricina,1
Aspalathus lotiflora,1
Aspalathus oliveri,1
Aspalathus theresae,1
Asparagus filicladus,1
Asparagus minutiflorus,1
Asparagus oliveri,1
Asparagus oxyacanthus,1
Asparagus racemosus,1
Asplenium anisophyllum,1
Asplenium lobatum,1
Astartea fascicularis,1
Astridia herrei,1
Athanasia pinnata,1
Athanasia pubescens,1
Athrixia phylicoides,1
Atriplex littoralis,1
Atriplex rosea,1
Atriplex vesicaria,1
Austrocylindropuntia subulata,1
Austrostipa variabilis,1
Avonia ruschii,1
Babiana gariepensis,1
Babiana radiata,1
Babiana teretifolia,1
Banksia prionotes,1
Barleria lancifolia,1
Barleria papillosa,1
Barleria repens,1
Bauhinia galpinii,1
Behnia reticulata,1
Bergeranthus concavus,1
Bergeranthus multiceps,1
Bergeranthus vespertinus,1
Bersama lucens,1
Blepharis hirtinervia,1
Blotiella pubescens,1
Bonatea cassidea,1
Bougainvillea glabra,1
Brachiaria mesocoma,1
Brachychiton discolor,1
Brachycorythis pubescens,1
Brachypodium bolusii,1
Brachystelma comptum,1
Brachystelma cummingii,1
Brachystelma decipiens,1
Brachystelma foetidum,1
Bromus leptoclados,1
Brunia monogyna,1
Brunia thomae,1
Bulbine bruynsii,1
Bulbine ophiophylla,1
Calicorema squarrosa,1
Calliandra surinamensis,1
Callistemon viminalis,1
Cannomois robusta,1
Carex consanguinea,1
Carex thouarsii,1
Carpacoce curvifolia,1
Carpacoce gigantea,1
Casuarina equisetifolia,1
Catapodium marinum,1
Cavacoa aurea,1
Cayratia gracilis,1
Centaurea solstitialis,1
Centella annua,1
Centella brachycarpa,1
Centella montana,1
Centella stipitata,1
Centella ternata,1
Centropodia glauca,1
Cephalophyllum compressum,1
Cephalophyllum conicum,1
Cephalophyllum griseum,1
Cephalophyllum parvulum,1
Cerastium dichotomum,1
Ceropegia linearis,1
Ceropegia namaquensis,1
Ceropegia occidentalis,1
Ceropegia radicans,1
Chaenostoma annuum,1
Chaenostoma multiramosum,1
Chaenostoma placidum,1
Chamaecrista mimosoides,1
Chamaecrypta diasciifolia,1
Chamarea esterhuyseniae,1
Chasmatophyllum stanleyi,1
Chasmatophyllum willowmorense,1
Cheilanthes dinteri,1
Cheiridopsis rudis,1
Cheiridopsis velox,1
Cheiridopsis verrucosa,1
Chenopodium bontei,1
Chenopodium phillipsianum,1
Chironia albiflora,1
Chorizema cordatum,1
Chrysocephalum semipapposum,1
Chrysocoma acicularis,1
Chrysocoma flava,1
Chrysocoma mozambicensis,1
Chrysocoma schlecteri,1
Chrysocoma tomentosa,1
Cineraria mitellifolia,1
Cleome conrathii,1
Cleomella lutea,1
Cliffortia crassinervis,1
Clutia abyssinica,1
Clutia impedita,1
Coccinia palmata,1
Coelidium dahlgrenii,1
Coix lacryma-jobi,1
Colchicum androcymbioides,1
Commelina eckloniana,1
Conophytum albiflorum,1
Conophytum blandum,1
Conophytum francoiseae,1
Conophytum fulleri,1
Conophytum hammeri,1
Conophytum hyracis,1
Conophytum limpidum,1
Conophytum pium,1
Conophytum praesectum,1
Conophytum schlechteri,1
Conophytum smorenskaduense,1
Conophytum taylorianum,1
Conophytum vanheerdii,1
Convolvulus dregeanus,1
Conyza pinnatifida,1
Corbichonia decumbens,1
Corchorus olitorius,1
Cordia caffra,1
Corpuscularia taylori,1
Corymbia maculata,1
Cotula hispida,1
Cotula loganii,1
Cotyledon eliseae,1
Crabbea nana,1
Crassula ausensis,1
Crassula expensa,1
Crassula fragarioides,1
Crassula grammanthoides,1
Crassula minuta,1
Crassula socialis,1
Crepis capillaris,1
Crinum campanulatum,1
Cromidon hamulosum,1
Crotalaria distans,1
Crotalaria laburnifolia,1
Cryptolepis oblongifolia,1
Cucumis sagittatus,1
