species,n_collections
Isoglossa bolusii,3
Isolepis angelica,3
Ixia parva,3
Ixia pumilio,3
Ixia superba,3
Jamesbrittenia adpressa,3
Kewa bowkeriana,3
Kniphofia gracilis,3
Lachenalia attenuata,3
Lachenalia duncanii,3
Lachenalia karoopoortensis,3
Lachenalia margaretae,3
Lachenalia marlothii,3
Lachenalia schelpei,3
Lachenalia vanzyliae,3
Lachenalia whitehillensis,3
Lachnaea leipoldtii,3
Lampranthus antonii,3
Lampranthus caespitosus,3
Lampranthus framesii,3
Lampranthus galpiniae,3
Lampranthus glomeratus,3
Lampranthus gracilipes,3
Lampranthus hurlingii,3
Lampranthus lunulatus,3
Lampranthus middlemostii,3
Lampranthus mutatus,3
Lampranthus roseus,3
Lampranthus vanzijliae,3
Lathyrus aphaca,3
Launaea sarmentosa,3
Lebeckia linearifolia,3
Lebeckia macowanii,3
Ledebouria apertiflora,3
Ledebouria concolor,3
Ledebouria ensifolia,3
Leobordea decumbens,3
Leobordea esterhuyseniana,3
Leptophloeum australe,3
Lessertia candida,3
Lessertia pappeana,3
Linum villosum,3
Liparia striata,3
Lithops comptonii,3
Lithops divergens,3
Lithospermum affine,3
Lobelia barkerae,3
Lobelia quadrisepala,3
Lobostemon cinereus,3
Lobularia maritima,3
Lotononis carnea,3
Lotononis complanata,3
Lotononis exstipulata,3
Lotononis globulosa,3
Lotononis gracilifolia,3
Lotononis listii,3
Lotononis pulchella,3
Lotus discolor,3
Lyperia formosa,3
Lyperia violacea,3
Malva neglecta,3
Manulea aridicola,3
Manulea incana,3
Massonia jasminiflora,3
Matthiola torulosa,3
Melaleuca quinquenervia,3
Melolobium obcordatum,3
Merxmuellera macowanii,3
Mesembryanthemum bulletrapense,3
Mesembryanthemum lancifolium,3
Mesembryanthemum oubergense,3
Mesembryanthemum salicornioides,3
Mesembryanthemum springbokense,3
Mimetes intermedia,3
Monsonia praemorsa,3
Monticapra barbata,3
Moraea australis,3
Moraea grandis,3
Moraea melanops,3
Moraea minima,3
Moraea monticola,3
Moraea vuvuzela,3
Muraltia angustiflora,3
Muraltia ferox,3
Muraltia lancifolia,3
Muraltia plumosa,3
Namaquanthus vanheerdii,3
Nemesia fallax,3
Nemesia fleckii,3
Nemesia petiolina,3
Nemesia saxatilis,3
Nemesia williamsonii,3
Nenax elsieae,3
Nerine appendiculata,3
Nerine gaberonensis,3
Nerine marincowitzii,3
Nicandra physalodes,3
Ochna natalitia,3
Oedera laevis,3
Oedera nordenstamii,3
Oenothera affinis,3
Oenothera villosa,3
Olinia emarginata,3
Orbea ciliata,3
Ornithogalum anguinum,3
Ornithoglossum dinteri,3
Orthopterum coegana,3
Osteospermum burttianum,3
Otholobium dreweal,3
Othonna diversifolia,3
Othonna humilis,3
Othonna pavelkae,3
Oxalis amblyodonta,3
Oxalis argyrophylla,3
Oxalis bowiei,3
Oxalis capillacea,3
Oxalis giftbergensis,3
Oxalis lichenoides,3
Oxalis marlothii,3
Oxalis microdonta,3
Oxalis nortieri,3
Oxalis obliquifolia,3
Oxalis oculifera,3
Oxalis psammophila,3
Oxalis stenoptera,3
Oxalis stokoei,3
Papaver hybridum,3
Pearsonia uniflora,3
Peddiea africana,3
Pelargonium aridicola,3
Pelargonium burtoniae,3
Pelargonium campestre,3
Pelargonium elandsmontanum,3
Pelargonium ocellatum,3
Pelargonium pseudofumarioides,3
Pelargonium quarciticola,3
Pelargonium ranunculophyllum,3
Pelargonium rubiginosum,3
Pelargonium worcesterae,3
Peliostomum origanoides,3
Pennisetum unisetum,3
Pentameris caulescens,3
Pentameris swartbergensis,3
Pentameris tortuosa,3
Periballia minuta,3
Pharnaceum rubens,3
Phiambolia similis,3
Phylica ampliata,3
Phylica barbata,3
Phylica pearsonii,3
Phylica stokoei,3
Phylica variabilis,3
Phyllopodium cuneifolium,3
Phyllopodium dolomiticum,3
Phyllopodium lupuliforme,3
Phymaspermum acerosum,3
Phymaspermum junceum,3
Pittosporum crassifolium,3
Plectranthus ambiguus,3
Polhillia connatum,3
Polpoda stipulacea,3
Polycarena exigua,3
Polycarena nardouwensis,3
Polycarena silenoides,3
Polygonum snijmaniae,3
Polystichum transvaalense,3
Potamogeton schweinfurthii,3
Potamogeton trichoides,3
Prismatocarpus decurrens,3
Prismatocarpus tenellus,3
Protea roupelliae,3
Psammotropha frigida,3
Pseudoselago caerulescens,3
Pseudoselago prolixa,3
Psoralea laevigata,3
Pteronia adhaerens,3
Pteronia elata,3
Pteronia utilis,3
Ptisana salicifolia,3
Pygeum africanum,3
Quaqua parviflora,3
Quaqua pilifera,3
Raphionacme hirsuta,3
Restio scaber,3
Rhinacanthus gracilis,3
Rhinephyllum pillansii,3
Rhombophyllum dyeri,3
Roella latiloba,3
Roella muscosa,3
Roepera macrocarpos,3
Roepera maculata,3
Romulea lilacina,3
Romulea sinispinosensis,3
Romulea vlokii,3
Rumex woodii,3
Ruschia albida,3
Ruschia ampliata,3
Ruschia brevifolia,3
Ruschia cincta,3
Ruschia dejagerae,3
Ruschia esterhuyseniae,3
Ruschia framesii,3
Ruschia gracilipes,3
Ruschia parviflora,3
Ruschia pauciflora,3
Ruschia phylicoides,3
Ruschia ruralis,3
Ruschia subsphaerica,3
Salsola aellenii,3
Salsola angolensis,3
Salsola apterygea,3
Salsola ceresica,3
Salsola inaperta,3
Salsola procera,3
Salvia obtusata,3
Salvia thermarum,3
Saniella occidentalis,3
Sarcocornia terminalis,3
Sarcophyte sanguinea,3
Scadoxus membranaceus,3
Schistostephium hippiifolium,3
Schizoglossum bidens,3
Schwantesia ruedebuschii,3
Searsia magalismontana,3
Selago acocksii,3
Selago bilacunosa,3
Selago cedrimontana,3
Selago chalarantha,3
Selago comptonii,3
Selago ferruginea,3
Selago heterotricha,3
Selago lilacina,3
Selago magnakarooica,3
Selago parvibractea,3
Selago stenostachya,3
Selago trichophylla,3
Selago valliscitri,3
Senecio doronicum,3
Senecio hallianus,3
Senecio macrocephalus,3
Senecio oxyodontus,3
Senecio sociorum,3
Senecio speciosissimus,3
Serruria compar,3
Serruria gracilis,3
Serruria rostellaris,3
Silene rigens,3
Sisymbrium turczaninowii,3
Sisyrinchium angustifolium,3
Smodingium argutum,3
Solanum asperolanatum,3
Solanum chenopodioides,3
Solanum ferrugineum,3
Spathodea campanulata,3
Sporobolus ludwigii,3
Sporobolus natalensis,3
Sporobolus nervosus,3
Stapelia pulvinata,3
Stipagrostis schaeferi,3
Stobaea atractyloides,3
Stomatium fulleri,3
Stomatium latifolium,3
Stomatium loganii,3
Stomatium peersii,3
Stomatium trifarium,3
Strumaria bidentata,3
Struthiola cicatricosa,3
Struthiola pondoensis,3
Struthiola recta,3
Stylapterus sulcatus,3
Suaeda inflata,3
Sutera glabrata,3
Sutherlandia montana,3
Syringodea flanaganii,3
Syzygium cordatum,3
Syzygium jambos,3
Tavaresia meintjesii,3
Tecoma fulva,3
Tephrosia macropoda,3
Tetraena cylindrifolia,3
Tetragonia acanthocarpa,3
Tetragonia distorta,3
Thamnea teres,3
Thamnea uniflora,3
Thesium helichrysoides,3
Thesium hystrix,3
Thesium impeditum,3
Thesium lisae-mariae,3
Thesium marlothii,3
Thesium pallidum,3
Thesium phyllostachyum,3
Thesium selagineum,3
Thesium umbelliferum,3
Torilis nodosa,3
Trachyandra hantamensis,3
Trachyandra sanguinorhiza,3
Tribulus excrucians,3
Trichodiadema hallii,3
Trieenea occulta,3
Trifolium pratense,3
Trifolium suffocatum,3
Triraphis purpurea,3
Triticum aestivum,3
Tromotriche revoluta,3
Tromotriche umdausensis,3
Tylecodon ellaphieae,3
Tylecodon occultans,3
Tylecodon similis,3
Tylecodon tribblei,3
Tylophora umbellata,3
Urtica dioica,3
Venidium subcalvum,3
Verbena litoralis,3
Viscum minimum,3
Wahlenbergia brachyphylla,3
Wahlenbergia kowiensis,3
Wahlenbergia micrantha,3
Wahlenbergia namaquana,3
Wahlenbergia pyrophila,3
Wahlenbergia stellarioides,3
Wiborgiella fasciculata,3
Widdringtonia wallichii,3
Wimmerella hedyotidea,3
Woodia mucronata,3
Xiphotheca phylicoides,3
Zaluzianskya gilioides,3
Zaluzianskya marlothii,3
Zaluzianskya pilosissima,3
Zaluzianskya synaptica,3
Abutilon dinteri,2
Acacia doratoxylon,2
Acacia pruinosa,2
Acanthopsis scullyi,2
Achyronia suffruticosa,2
Acmadenia faucitincta,2
Adenia glauca,2
Adenogramma capillaris,2
Adenogramma congesta,2
Adenogramma natans,2
Adenopodia spicata,2
Adromischus montium-klinghardtii,2
Adromischus subviridis,2
Aerva leucura,2
Agathosma bicornuta,2
Agathosma cephalodes,2
Agathosma linifolia,2
Agathosma mirabilis,2
Agathosma pattisoniae,2
Agathosma sladeniana,2
Agrostemma githago,2
Agrostis montevidensis,2
Aira praecox,2
Albuca collina,2
Albuca massonii,2
Albuca navicula,2
Albuca schoenlandii,2
Albuca villosa,2
Allium neapolitanum,2
Allium oleraceum,2
Allium triquetrum,2
Allophylus africanus,2
Aloe chabaudii,2
Aloe globuligemma,2
Aloe haworthioides,2
Aloe hereroensis,2
Aloe suprafoliata,2
Aloe vanbalenii,2
Amaranthus dinteri,2
Amaranthus muricatus,2
Ambrosia psilostachya,2
Ampelocissus africana,2
Amphibolia saginata,2
Anacampseros rufescens,2
Anderbergia vlokii,2
Androcymbium burkei,2
Androcymbium eghimocymbion,2
Anemone brevistylis,2
Anemone caffra,2
Anginon tenuior,2
Anisodontea alexandrii,2
Anisothrix integra,2
Annesorhiza calcicola,2
Annesorhiza fibrosa,2
Annesorhiza filicaulis,2
Antimima brevicarpa,2
Antimima crassifolia,2
Antimima defecta,2
Antimima ivori,2
Antimima koekenaapensis,2
Antimima lodewykii,2
Antimima menniei,2
Antimima pauper,2
Antimima prolongata,2
Antimima saturata,2
Apodolirion cedarbergense,2
Arctotis argentea,2
Arctotis hispidula,2
Argyroderma octophyllum,2
Argyrolobium petiolare,2
Aristea cistiflora,2
Aristea rigidifolia,2
Asclepias adscendens,2
Aspalathus complicata,2
Aspalathus ferox,2
Aspalathus keeromsbergensis,2
Aspalathus lotiflora,2
Aspalathus singuliflora,2
Aspalathus sulphurea,2
Asparagus glaucus,2
Asparagus pearsonii,2
Asphodelus fistulosus,2
Aspidoglossum carinatum,2
Asplenium inaequilaterale,2
Asplenium kaulfussii,2
Asplenium lobatum,2
Astridia citrina,2
Astroloba congesta,2
Athanasia alba,2
Athanasia elsiae,2
Athanasia flexuosa,2
Athanasia humilis,2
Athanasia leptocephala,2
Athanasia pinnata,2
Athrixia fontana,2
Atriplex canescens,2
Atriplex vesicaria,2
Audouinia hispida,2
Austrocylindropuntia subulata,2
Avonia herreana,2
Babiana foliosa,2
Babiana karooica,2
Babiana lapeirousioides,2
Babiana symmetrantha,2
Banksia speciosa,2
Banksia spinulosa,2
Bergeranthus longisepalus,2
Berkheya bergiana,2
Berkheya caffra,2
Berkheya onopordifolia,2
Berkheya tysonii,2
Berzelia alopecurioides,2
Blepharis sinuata,2
Bolandia argillacea,2
Bothriocline longipes,2
Brachiaria marlothii,2
Brachychiton populneus,2
Brachylaena nereifolia,2
Brachypodium bolusii,2
Brachystelma campanulatum,2
Brachystelma delicatum,2
Brachystelma minimum,2
Brownleea parviflora,2
Brunia cordata,2
Brunia monogyna,2
Brunia schlechteri,2
Bulbine flexicaulis,2
Bulbine namaensis,2
Bulbine ramosa,2
Bulbine semenaliundata,2
Bulbine striata,2
Callistemon linearis,2
Callistemon viminalis,2
Callitriche bolusii,2
Calpurnia glabrata,2
Calystegia soldanella,2
Canthium kuntzeanum,2
Capnophyllum lutzeyeri,2
Capnophyllum macrocarpum,2
Carex cognata,2
Carex zuluensis,2
Carpha schlechteri,2
Catha edulis,2
Centaurea calcitrapa,2
Centella brachycarpa,2
Centella cryptocarpa,2
Centella glauca,2
Centella gymnocarpa,2
Centella pilosa,2
Centella thesioides,2
Cephalophyllum hallii,2
Ceropegia meyeri-johannis,2
Ceropegia occulta,2
Ceropegia radicans,2
Chaenostoma titanophilum,2
Cheilanthes quadripinnata,2
Cheiridopsis pearsonii,2
Cheiridopsis speciosa,2
Chenopodiopsis chenopodioides,2
Chironia albiflora,2
Chironia purpurascens,2
Chlorocyathus lobulata,2
Chlorophytum pauciphyllum,2
Chromolaena corymbosa,2
Cissus antarctica,2
Citrullus ecirrhosus,2
Cleome semitetrandra,2
Cliffortia cruciata,2
Cliffortia discolor,2
Cliffortia lanata,2
Cliffortia sparsa,2
Clutia govaertsii,2
Coelanthum verticillatum,2
Coelidium esterhuyseniae,2
Combretum erythrophyllum,2
Combretum kraussii,2
Combretum wattii,2
Commiphora dinteri,2
Commiphora schimperi,2
Commiphora woodii,2
Conophytum burgeri,2
Conophytum cubicum,2
Conophytum depressum,2
Conophytum loeschianum,2
Conophytum lydiae,2
Conophytum pubicalyx,2
Conophytum ratum,2
Conophytum stevens-jonesianum,2
Conophytum verrucosum,2
Conyza pinnatifida,2
Corallocarpus dissectus,2
Corycium dracomontanum,2
Corymbium elsiae,2
Cotula fallax,2
Craibia brevicaudata,2
Crassula alba,2
Crassula ammophila,2
Crassula brachystachya,2
Crassula crenulata,2
Crassula lanuginosa,2
Crassula mesembrianthemopsis,2
Crassula setulosa,2
Crassula simulans,2
Cromidon minutum,2
Crotalaria laburnifolia,2
Cryptocarya liebertiana,2
Cucumis meeusei,2
Cucumis quintanilhae,2
Curio sulcicalyx,2
Cyclopia aurea,2
Cyclopia montana,2
Cynanchum meyeri,2
Cyperus decurvatus,2
Cyperus dubius,2
Cyperus entrerianus,2
Cyperus macrocarpus,2
Cyperus sexangularis,2
Cyrtanthus contractus,2
Cyrtanthus sanguineus,2
Dactyloctenium aegyptium,2
Dactyloctenium giganteum,2
Dasispermum perennans,2
Daubenya alba,2
Daubenya marginata,2
Delosperma inaequale,2
Delosperma katbergense,2
Delosperma laxipetalum,2
Delosperma macrostigma,2
Delosperma subclavatum,2
Delosperma sulcatum,2
Delosperma verecundum,2
Dianthus caryophyllus,2
Diascia appendiculata,2
Diascia ellaphieae,2
Dichilus strictus,2
Dicliptera capensis,2
Dicliptera foetida,2
Diclis rotundifolia,2
Dicrocaulon spissum,2
Dierama atrum,2
Dierama mossii,2
Dierama pulcherrimum,2
Dimorphotheca caulescens,2
Dinteranthus inexpectatus,2
Dinteranthus vanzylii,2
Diplosoma luckhoffii,2
Disa tysonii,2
Dischisma crassum,2
Disperis thorncroftii,2
Disperis wealei,2
Dissotis princeps,2
Distephanus angulifolius,2
Dolichandra unguis-cati,2
Drimia calcarata,2
Drosanthemum breve,2
Drosanthemum croceum,2
Drosanthemum dejagerae,2
Drosanthemum duplessiae,2
Drosanthemum fulleri,2
Drosanthemum leptum,2
Drosanthemum lignosum,2
Drosanthemum nordenstamii,2
Duvalia maculata,2
Ecbolium flanaganii,2
Echium simplex,2
Ekebergia pterophylla,2
Eleocharis dregeana,2
Encephalartos ghellinckii,2
Encephalartos lebomboensis,2
Eragrostis aspera,2
Eragrostis caesia,2
Eragrostis crassinervis,2
Eragrostis heteromera,2
Erica alopecurus,2
Erica amalophylla,2
Erica caespitosa,2
Erica glabripes,2
Erica keeromsbergensis,2
Erica laevigata,2
Erica miniscula,2
Erica monantha,2
Erica natalitia,2
Erica nidularia,2
Erica pumila,2
Erica schelpeorum,2
Erica serratifolia,2
Erica tarantulae,2
Erica umbratica,2
Eriobotrya japonica,2
Eriocephalus aspalathoides,2
Eriocephalus glandulosus,2
Eriospermum algiferum,2
Eriospermum appendiculatum,2
Eriospermum bruynsii,2
Eriospermum crispum,2
Eriospermum minutipustulatum,2
Eriospermum papilliferum,2
Eriospermum sabulosum,2
Erythrina latissima,2
Eschscholzia californica,2
Esterhuysenia grahambeckii,2
Eucalyptus cinerea,2
Eucalyptus guilfoylei,2
Eucalyptus platypus,2
Eucalyptus polyanthemos,2
Eulophia ensata,2
Eulophia mechowii,2
Eulophia tenella,2
Eumorphia corymbosa,2
Euphorbia avasmontana,2
Euphorbia bruynsii,2
Euphorbia herrei,2
Euphorbia schoenlandii,2
Euphorbia suffulta,2
Euphorbia wilmaniae,2
Euryops dentatus,2
Euryops polytrichoides,2
Faidherbia albida,2
Faurea recondita,2
Festuca vulpioides,2
Ficinia pusilla,2
Ficinia sylvatica,2
Fockea sinuata,2
Frankenia fruticosa,2
Freesia marginata,2
Freesia praecox,2
Galenia prostrata,2
Galenia subcarnosa,2
Garuleum pinnatifidum,2
Gazania caespitosa,2
Geigeria obtusifolia,2
Geissorhiza platystigma,2
Gerbera tomentosa,2
Gethyllis fimbriatula,2
Gethyllis latifolia,2
Gethyllis pectinata,2
Geum capense,2
Gibbaeum pilosulum,2
Gladiolus dalenii,2
Gladiolus uitenhagensis,2
Gladiolus virgatus,2
Gnaphalium austroafricanum,2
Gnidia flanaganii,2
Gnidia hirsuta,2
Gnidia leipoldtii,2
Grammitis poeppigiana,2
Gymnosporia bachmannii,2
Habenaria dregeana,2
Haemanthus montanus,2
Hakea victoria,2
Hammeria gracilis,2
Harveya hyobanchoides,2
Harveya pumila,2
Hebenstretia neglecta,2
Hedypnois rhagadioloides,2
Heimia apetala,2
Helichrysum cerastioides,2
Helichrysum dasycephalum,2
Helichrysum jubilatum,2
Helichrysum leptorhizum,2
Helichrysum mixtum,2
Helichrysum pallidum,2
Helichrysum refractum,2
Helichrysum setosum,2
Helichrysum umbraculigerum,2
Helictotrichon barbatum,2
Heliophila cornellsbergia,2
Heliophila rigidiuscula,2
Helosciadium inundatum,2
Hemimeris dielsiana,2
Hereroa acuminata,2
Hereroa carinans,2
Hereroa joubertii,2
Hereroa pallens,2
Hereroa puttkameriana,2
Hereroa willowmorensis,2
Hermannia helianthemum,2
Hesperantha minima,2
Heteropyxis natalensis,2
Hibiscus aridus,2
Hibiscus engleri,2
Hibiscus rosa-sinensis,2
Hirpicium gorterioides,2
Holothrix longicornu,2
Huernia bayeri,2
Huernia piersii,2
Hydnora abyssinica,2
Hypericum revolutum,2
Hypoxis multiceps,2
Hypoxis rigidula,2
Ibicella lutea,2
Ifloga candida,2
Indigastrum niveum,2
Indigofera adenoides,2
Indigofera filipes,2
Indigofera foliosa,2
Indigofera intermedia,2
Indigofera reducta,2
Indigofera tenuissima,2
Indigofera vicioides,2
Ipomoea crispa,2
Ipomoea oenotheroides,2
Isoetes eludens,2
Isoglossa macowanii,2
Ixia alata,2
Ixia atrandra,2
Ixia dolichosiphon,2
Ixia reclinata,2
Ixia rigida,2
Ixia rivulicola,2
Ixia simulans,2
Ixia splendida,2
Jacobaea erucifolia,2
Jacobsenia hallii,2
Jasminum abyssinicum,2
Jasminum breviflorum,2
Jasminum humile,2
Juncus capitatus,2
Justicia cleomoides,2
Justicia namibensis,2
Kalanchoe crenata,2
Kickxia spuria,2
Kleinia repens,2
Kyllinga nemoralis,2
Kyphocarpa angustifolia,2
Lachenalia giessii,2
Lachenalia haarlemensis,2
Lachenalia lutzeyeri,2
Lachenalia multifolia,2
Lachenalia nardousbergensis,2
Lachenalia patentissima,2
Lachenalia pygmaea,2
Lachenalia summerfieldii,2
Lachnaea pusilla,2
Lachnaea rupestris,2
Lagunaria patersonii,2
Lampranthus arbuthnotiae,2
Lampranthus austricola,2
Lampranthus brevistaminus,2
Lampranthus coralliflora,2
Lampranthus edwardsiae,2
Lampranthus emarginatoides,2
Lampranthus formosus,2
Lampranthus persistens,2
Lampranthus procumbens,2
Lampranthus recurvus,2
Lampranthus serpens,2
Lampranthus subtruncatus,2
Lantana angolensis,2
Lapeirousia kamiesmontana,2
Larryleachia perlata,2
Larryleachia picta,2
Lavrania marlothii,2
Lawrencella rosea,2
Lebeckia cytisoides,2
Ledebouria hypoxidioides,2
Ledebouria venteri,2
Leipoldtia pauciflora,2
Lepidium myriocarpum,2
Lepidium schlechteri,2
Lepidium virginicum,2
Lessertia carnosa,2
Lessertia sneeuwbergensis,2
Leucadendron grandiflorum,2
Leucadendron spirale,2
Leucospermum penicillatum,2
Leucospermum saxosum,2
Limeum arenicola,2
Limeum dinteri,2
Limeum obovatum,2
Limeum rhombifolium,2
Limeum subnudum,2
Limosella inflata,2
Linconia ericoides,2
Liparis bowkeri,2
Lippia javanica,2
Lithops dinteri,2
Lithops karasmontana,2
Lithops meyeri,2
Lithops villetii,2
Lithospermum afromontanum,2
Lobelia caerulea,2
Lobelia eurypoda,2
Lobelia laxa,2
Lobelia nugax,2
Lotononis caerulescens,2
Lotononis fruticoides,2
Lotononis micrantha,2
Lotononis monophylla,2
Lotononis nutans,2
Lotononis oligocephala,2
Lotononis plicata,2
Lotononis venosa,2
Lupinus consentinii,2
Lupinus cosentinii,2
Lycium acutifolium,2
Macadamia ternifolia,2
Machairophyllum brevifolium,2
Macledium relhanioides,2
Malephora flavocrocea,2
Malephora herrei,2
Manulea derustiana,2
Manulea montana,2
Manulea multispicata,2
Manulea ovatifolia,2
Manulea psilostoma,2
Manulea ramulosa,2
Manulea schaeferi,2
Manulea virgata,2
Marasmodes defoliata,2
Marsdenia floribunda,2
Melaleuca bracteata,2
Melolobium calycinum,2
Mesembryanthemum amabile,2
Mesembryanthemum cryptanthum,2
Mesembryanthemum frithii,2
Mestoklema copiosum,2
Microcodon hispidulus,2
Microcodon sparsiflorus,2
Microglossa caffrorum,2
Mikania cordata,2
Mikaniopsis cissampelina,2
Millettia grandis,2
Monsonia vanderietiae,2
Moraea hainebachiana,2
Moraea marginata,2
Moraea pearsonii,2
Moraea simplex,2
Moraea simulans,2
Moraea striata,2
Muraltia angulhana,2
Muraltia aspalathoides,2
Muraltia commutata,2
Muraltia elsieae,2
Muraltia langebergensis,2
Muraltia occidentalis,2
Muraltia stokoei,2
Myoporum laetum,2
Namaquanthus vanheerdei,2
Nemesia chrysolopha,2
Nerine huttoniae,2
Nerine laticoma,2
Ochna holstii,2
Oedera silicicola,2
Oenothera parviflora,2
Oldenlandia capensis,2
Opuntia ficus-indica,2
Oresbia heterocarpa,2
Ornithogalum corticatum,2
Ornithogalum sardienii,2
Ornithopus pinnatus,2
Oscularia alba,2
Oscularia compressa,2
Oscularia excedens,2
Oscularia guthriae,2
Oscularia guthrieae,2
Osteospermum ecklonis,2
Osteospermum hafstroemii,2
Osteospermum potbergense,2
Otholobium caffrum,2
Otholobium luceus,2
Otholobium polystictum,2
Othonna armiana,2
Othonna divaricata,2
Othonna frutescens,2
Othonna pluridentata,2
Othonna taraxacoides,2
Oxalis densa,2
Oxalis fibrosa,2
Oxalis hirsuta,2
Oxalis palmifrons,2
Oxalis petiolulata,2
Oxalis tenuis,2
Oxylaena acicularis,2
Panicum gilvum,2
Panicum lanipes,2
Paronychia brasiliana,2
Passerina montana,2
Pechuel-loeschea leubnitziae,2
Pectinaria maughanii,2
Pectinaria namaquensis,2
Pelargonium brevipetalum,2
Pelargonium capituliforme,2
Pelargonium caroli-henrici,2
Pelargonium dichondrifolium,2
Pelargonium flavidum,2
Pelargonium laciniatum,2
Pelargonium luridum,2
Pelargonium nummulifolium,2
Pelargonium ochroleucum,2
Pelargonium salmoneum,2
Pelargonium saxatile,2
Pelargonium tragacanthoides,2
Pentzia calcarea,2
Persicaria hydropiper,2
Persicaria undulata,2
Pharnaceum detonsum,2
Pharnaceum viride,2
Phylica brachycephala,2
Phylica lasiantha,2
Phyllopodium diffusum,2
Phyllopodium maxii,2
Phymaspermum erubescens,2
Phymatosorus scandens,2
Piaranthus comptus,2
